@relation subject101-cleaned-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst

@attribute activityID {1,2,3,4,5,6,7,12,13,16,17,24}
@attribute accelX numeric
@attribute accelY numeric
@attribute accelZ numeric
@attribute gyroX numeric
@attribute gyroY numeric
@attribute gyroZ numeric
@attribute magnetX numeric
@attribute magnetY numeric
@attribute magnetZ numeric

@data
1,7.32326,1.30095,6.18792,0.001486,0.02732,-0.023093,-2.51578,24.6936,-54.6062
1,7.1394,1.26581,6.33923,-0.027794,0.010612,-0.003961,-2.74969,23.8411,-54.9599
1,7.17531,1.37866,6.26241,0.031343,0.01991,0.02218,-2.97149,23.6349,-54.8438
1,7.15223,1.38264,6.68542,0.001,0.012105,-0.028604,-2.41993,24.2617,-55.3063
1,7.29563,1.4174,6.45652,0.029391,0.000945,-0.026922,-2.07661,24.1271,-54.8488
1,7.21177,1.18867,6.2636,-0.00947,0.00678,-0.003009,-2.32538,24.0491,-56.1198
1,7.22273,1.41866,6.5324,0.016639,0.030014,0.003931,-1.98453,23.3706,-55.6681
1,7.14742,1.26782,6.57027,0.02591,-0.004674,-0.016287,-3.85376,23.8976,-54.368
1,7.18467,1.38101,6.53196,0.04629,-0.007932,0.003929,-2.41486,24.3673,-55.0738
1,7.14234,1.30442,6.41612,0.030027,0.037532,-0.004843,-2.64468,23.4028,-55.1973
1,7.29724,1.26632,6.53403,0.008293,-0.021408,-0.03544,-2.85519,24.1707,-54.7237
1,7.18307,1.34274,6.49358,0.026556,0.003778,-0.013499,-2.06764,23.5751,-54.2762
1,7.18254,1.26686,6.49382,0.003902,0.034226,0.013092,-2.1957,23.4842,-55.0858
1,7.17745,1.30345,6.33967,0.011948,0.013142,0.001654,-2.20418,24.1449,-55.6572
1,7.29911,1.34253,6.57229,-0.00714,-0.008781,-0.0227,-2.19683,24.2488,-55.309
1,7.14127,1.34202,6.37749,-0.025488,0.024022,-0.004333,-2.40933,23.0539,-54.5094
1,7.0271,1.41844,6.33703,0.004348,0.022189,0.001011,-2.74839,23.622,-54.8465
1,7.18467,1.38101,6.53196,-0.019234,-0.014182,0.0012,-2.42549,24.0474,-55.54
1,7.17638,1.34106,6.30104,-0.019932,0.025263,0.006642,-2.09819,23.9241,-55.8923
1,7.03138,1.26802,6.49156,-0.01,-0.011667,-0.004447,-2.08823,23.5897,-55.3174
1,7.18147,1.30446,6.45519,0.017073,0.01142,-0.003348,-2.32147,23.3916,-55.7797
1,7.02977,1.41911,6.41405,-0.010263,0.011023,0.029706,-3.0873,23.2078,-54.9629
1,7.13859,1.34135,6.30048,-0.026304,0.010848,0.003587,-2.96691,23.6316,-54.6125
1,7.29643,1.53122,6.45615,0.027875,-0.039703,-0.044131,-2.62244,24.2601,-54.2625
1,7.21311,1.18901,6.30211,-0.000908,-0.030336,0.01011,-2.87236,23.419,-55.426
1,7.2107,1.22628,6.22497,0.001829,-0.013338,-0.011867,-2.85519,24.1707,-54.7237
1,7.29751,1.30426,6.53391,-0.048946,0.001464,-0.018737,-2.63979,22.9629,-54.8549
1,7.21471,1.22728,6.34049,-0.049498,0.007059,0.002326,-2.5395,23.51,-55.5445
1,7.37603,1.34228,6.61193,-0.02915,0.002196,0.024996,-2.40933,23.0539,-54.5094
1,7.14074,1.07678,6.41686,-0.005646,-0.030724,-0.000828,-3.32772,23.4513,-55.8833
1,7.13485,1.18892,6.22396,-0.016382,0.037369,-0.011304,-2.28518,23.8024,-54.0398
1,7.21712,1.19002,6.41763,0.00445,0.016119,-0.036786,-4.17321,24.2335,-53.6663
1,7.29885,1.30459,6.57241,-0.023083,-0.019553,-0.009051,-3.07861,24.6203,-54.832
1,7.17852,1.26585,6.37831,-0.004289,0.012383,-0.015295,-1.75146,23.0232,-55.0959
1,7.25303,1.30287,6.34081,0.026019,0.071151,0.00371,-2.85029,23.7307,-54.3813
1,7.09947,1.34131,6.2614,-0.018815,-0.02208,-0.012419,-3.53822,24.2191,-55.4097
1,7.14448,1.22921,6.49338,0.031016,0.002861,0.010762,-2.63814,23.8347,-54.9612
1,7.25303,1.30287,6.34081,0.027231,0.032926,0.011684,-1.85351,24.1142,-54.8515
1,7.18013,1.30413,6.41669,0.000324,-0.005345,-0.024163,-2.1908,23.0442,-54.7434
1,7.28975,1.34018,6.30275,-0.015194,-0.015809,-0.029717,-3.09564,22.8864,-55.3134
1,7.21043,1.3777,6.18597,0.035889,0.026082,0.000713,-3.19949,24.0877,-55.1835
1,7.18467,1.38101,6.53196,-0.024677,0.031454,-0.008261,-2.41584,24.1497,-55.0761
1,7.29483,1.30359,6.45689,-0.02858,0.003971,-0.001678,-2.74986,23.2956,-54.85
1,7.14261,1.34236,6.416,0.002654,0.018715,-0.032547,-2.74332,23.7275,-54.614
1,7.29189,1.45434,6.34088,0.031701,-0.001056,0.019837,-1.41811,23.223,-55.2133
1,7.22139,1.41832,6.4939,0.008616,0.022126,-0.003949,-2.41863,24.0426,-55.193
1,7.14528,1.34303,6.49301,0.021168,0.023886,-0.008742,-2.19422,23.8105,-55.0823
1,7.06409,1.30433,6.33797,-0.009438,0.003456,-0.002281,-2.42468,23.7195,-55.4278
1,7.11097,1.26845,6.60821,-0.011977,0.01743,-0.009383,-3.4159,23.5503,-54.7239
1,7.29778,1.3422,6.53378,-0.039694,0.018117,0.002811,-2.65007,23.734,-55.5408
1,7.03325,1.34424,6.52981,0.00137,0.004464,-0.002943,-2.85913,23.3005,-54.733
1,7.10402,1.22883,6.4158,-0.004641,-0.003618,0.010923,-2.53116,23.8315,-55.194
1,7.21872,1.41765,6.41688,-0.001094,-0.018809,-0.026287,-2.31295,24.2585,-55.539
1,6.99225,1.26798,6.45248,0.02903,0.003846,-0.012628,-3.09367,23.3215,-55.3087
1,7.17826,1.22791,6.37843,-0.009725,-0.028426,-0.00582,-2.75606,23.9548,-55.3058
1,7.22246,1.38072,6.53253,0.027423,-0.019247,-0.000025,-1.96981,23.5784,-54.9717
1,7.13539,1.2648,6.22371,0.019661,0.008886,-0.005903,-1.8558,24.1158,-54.9672
1,6.9574,1.30688,6.5288,-0.02341,0.004857,0.026828,-2.4162,23.0587,-54.8564
1,7.21284,1.34043,6.26311,0.000255,-0.002599,0.014362,-2.40898,24.1449,-54.7291
1,7.15197,1.3447,6.68554,-0.017584,0.018912,0.017331,-2.9754,24.2924,-55.1839
1,7.22353,1.34311,6.57116,0.005869,-0.006357,0.026013,-2.65549,22.5375,-55.5537
1,7.55374,1.45162,6.26784,0.010392,-0.010833,0.012558,-2.63096,23.3931,-54.5032
1,7.21819,1.34177,6.41713,-0.033153,0.000098,-0.017739,-2.63029,24.0474,-54.6119
1,7.29269,1.37879,6.37963,0.010944,0.025656,0.001209,-2.30281,24.4696,-55.074
1,7.14127,1.15266,6.41662,-0.02319,-0.025995,-0.000069,-3.08304,23.6413,-54.8425
1,7.29457,1.26565,6.45702,0.013186,0.010399,0.022471,-2.74363,24.1642,-54.725
1,7.29296,1.41673,6.37951,0.033982,-0.023127,0.00662,-2.97705,23.4206,-55.0776
1,7.26025,1.38043,6.53309,-0.017781,-0.020668,-0.022387,-3.08533,23.6429,-54.9582
1,7.24956,1.18838,6.26417,0.013101,-0.057241,-0.003946,-3.74482,24.3295,-54.5961
1,7.46907,1.29844,6.03616,-0.001018,-0.021366,-0.02804,-3.98689,23.7011,-55.4102
1,7.21605,1.22762,6.379,0.009078,0.027317,-0.028008,-3.41491,23.7678,-54.7216
1,7.32701,1.07465,6.34269,-0.033655,-0.027417,-0.014456,-3.86767,23.3618,-54.9523
1,7.25036,1.3022,6.2638,0.03938,0.048115,-0.021091,-4.52846,24.2675,-54.7035
1,7.14341,1.26681,6.45475,-0.000675,0.015376,-0.030192,-4.08193,23.8049,-54.5978
1,7.21872,1.22829,6.45601,-0.021175,0.022263,-0.010183,-3.42748,24.5406,-55.5232
1,7.17665,1.379,6.30092,0.002439,0.015689,-0.020949,-3.30695,23.9822,-54.952
1,7.25972,1.30455,6.53334,0.009164,0.005859,-0.017836,-3.52073,24.5341,-54.5964
1,7.21792,1.30383,6.41725,-0.006619,-0.016605,-0.003727,-3.07927,23.966,-54.7233
1,7.21952,1.34211,6.45564,0.027095,-0.033832,-0.013034,-2.18655,23.4777,-54.6231
1,7.21176,1.5674,6.18535,0.017548,0.01515,0.010148,-2.52398,23.3899,-54.7359
1,7.17825,1.41727,6.3393,0.006305,0.000508,0.002008,-2.62244,24.2601,-54.2625
1,7.06168,1.3416,6.26084,0.032377,-0.029995,-0.028718,-2.63518,24.4873,-54.9542
1,7.17906,1.34173,6.37806,0.005895,-0.012335,-0.008439,-2.86173,23.7388,-54.9597
1,7.32835,1.26435,6.34207,-0.040789,0.001797,-0.011935,-2.19584,24.4664,-55.3067
1,7.11444,1.5723,6.64572,-0.022021,0.000091,0.004967,-2.40718,24.0345,-54.6145
1,7.10001,1.03846,6.33941,-0.040296,0.006129,-0.036857,-2.42531,24.5929,-55.6499
1,7.19189,1.64793,6.68512,-0.153465,0.041455,-0.017976,-2.41014,23.3818,-54.6215
1,7.33289,1.15187,6.49646,-0.182888,-0.000741,-0.013037,-2.74297,24.8185,-54.8337
1,7.56847,0.69787,6.84791,-0.093704,-0.158187,0.042372,-2.93629,26.3381,-53.6578
1,7.95609,-0.259188,6.24115,0.680996,-0.171071,-0.130086,-4.6361,23.6164,-54.3621
1,9.50679,0.297266,6.18552,0.024319,-0.438854,-0.740581,-9.02476,20.5123,-55.5026
1,8.94054,1.46606,4.86453,-0.394364,-0.533495,-0.990593,-14.0125,20.78,-53.8223
1,6.27723,3.34748,5.01072,-0.064365,-0.148277,-1.2404,-18.4767,20.0576,-53.6633
1,4.47605,5.41955,6.01591,0.130102,0.168945,-1.59361,-19.3066,14.3538,-54.8725
1,5.81667,6.01004,5.34123,0.272531,0.263911,-0.737214,-19.5483,10.7788,-55.024
1,5.97473,8.32081,5.06639,0.031999,0.490458,0.131801,-17.9228,7.22383,-56.7012
1,6.80719,7.32999,5.31313,1.15786,1.00666,1.49678,-13.4583,3.65358,-61.5356
1,5.88882,3.43328,5.77436,0.642102,1.26209,1.71638,-6.79893,-0.638244,-62.4683
1,4.39461,4.20675,6.09576,0.459586,1.47167,1.19016,0.182242,-7.77759,-63.4353
1,4.01806,3.83128,6.20685,0.89698,1.07521,0.551364,7.54879,-12.3532,-62.4117
1,4.47091,3.98889,7.25226,1.15439,0.416244,-0.12082,11.0301,-18.5716,-59.9725
1,4.62452,5.9858,5.82379,1.04281,0.263929,-0.53413,14.4242,-26.0011,-56.041
1,4.43903,6.66983,5.78022,0.842137,0.609413,-0.37352,18.7291,-30.4397,-51.8562
1,3.76181,8.37031,4.41728,0.950509,0.678868,-0.320562,23.9483,-35.1638,-46.5276
1,2.72462,9.39651,3.70551,0.948058,0.727596,-0.131011,28.5051,-38.3262,-41.1746
1,0.785809,7.82763,4.7594,-1.06248,0.53786,0.454947,30.1237,-39.5481,-38.0817
1,1.90955,6.46275,5.85849,-0.762573,0.047786,0.114654,29.85,-36.0074,-41.3965
1,2.25576,8.27953,5.66511,0.482668,-0.057962,0.002999,29.6541,-38.0871,-39.565
1,4.40826,7.41955,4.73807,0.7447,0.331776,-0.221649,30.0801,-38.7168,-34.8318
1,3.51744,7.57232,4.06992,0.470609,0.795651,-0.387401,33.771,-40.5368,-28.4129
1,3.17704,8.67317,3.83019,0.485495,0.690621,-0.054687,37.6723,-39.0871,-23.3499
1,2.99887,8.62969,3.05792,0.664318,0.913044,0.13114,40.0363,-41.2746,-16.2254
1,1.74283,7.49112,1.92681,0.636844,1.21236,0.08613,43.7516,-42.7845,-8.64608
1,-0.762059,11.6736,0.720556,0.239047,1.42631,-0.146961,48.8378,-44.8313,0.647631
1,-4.23072,13.7855,0.469038,0.055462,1.39195,-0.093648,51.1719,-47.5432,6.3781
1,-4.04226,11.8145,0.863384,0.826312,0.929593,-0.09767,49.1834,-49.9141,13.5505
1,-2.48779,11.0085,1.19729,0.793959,0.28545,-0.684587,48.6324,-46.5762,18.8006
1,-1.21239,10.6651,2.10276,-0.16,0.358709,-0.602765,50.1138,-43.2994,19.629
1,-1.55985,8.61105,1.21927,-0.246163,0.496977,-0.148204,47.6684,-43.2727,20.1202
1,-0.844512,7.84739,1.30954,-0.673356,0.412819,0.013126,46.6143,-45.1434,18.029
1,-1.96084,8.99667,1.55835,-0.758479,0.680084,-0.035343,44.9057,-46.7676,16.6424
1,-2.50148,9.12124,2.28109,-0.981732,1.02554,0.168423,42.5271,-49.0073,15.3724
1,-2.0839,8.05808,2.56035,-0.999731,0.979241,0.409017,39.8708,-53.1597,11.7705
1,-1.94835,8.74447,3.0604,-1.03132,1.17577,0.429154,35.3842,-56.8126,11.4353
1,-2.7355,8.33561,3.3194,-1.33497,1.24728,0.72664,31.3837,-59.5741,7.28516
1,-4.54404,7.78288,3.56359,-0.973138,1.55346,0.74125,25.733,-63.2372,4.5329
1,-4.76305,5.524,5.33834,-0.795933,0.716812,0.165897,20.5997,-64.176,-0.857674
1,-3.76122,7.06425,4.50143,-0.245383,0.418634,-0.169106,21.0131,-63.8512,-2.59484
1,-3.97841,7.15391,5.84493,-0.319247,0.368288,0.08149,22.1683,-64.2712,-0.529478
1,-4.15472,7.75472,4.99354,-0.455664,0.258227,0.119606,21.064,-64.7603,0.172269
1,-4.08635,6.91914,4.9589,-0.55211,0.11941,0.210795,19.5328,-64.8372,-3.86153
1,-3.79314,7.52048,4.57639,-0.163925,-0.155415,-0.053714,19.8562,-64.303,-4.55385
1,-5.46093,7.372,7.70787,-0.088379,-0.63149,-0.109875,19.2804,-64.6945,-5.36157
1,-3.35135,8.63189,6.19573,1.37025,-1.06834,0.155779,20.5332,-64.6745,-4.10269
1,-0.821977,9.46322,3.80611,1.07324,-0.488053,0.940218,14.5344,-66.5987,3.35191
1,0.164386,8.99236,2.93726,0.826172,0.442718,1.30629,7.09509,-68.155,5.61918
1,-0.416715,9.11655,3.58242,0.136335,0.565403,1.40402,-3.08886,-67.3988,9.67874
1,0.621451,8.47909,5.33206,-0.182551,0.014476,0.89241,-12.1866,-66.3956,6.55334
1,1.02054,9.15342,4.71996,0.07217,-0.441949,0.61779,-18.5906,-65.4498,4.20658
1,1.32822,8.39498,5.03503,-0.424618,-1.04718,0.550819,-22.6043,-64.2369,4.14989
1,3.30888,7.88161,4.5276,-0.582528,-1.52785,0.26752,-24.8635,-63.2149,2.56657
1,3.82387,6.3872,3.34725,-0.867953,-1.79703,-0.028165,-26.5952,-62.8584,-0.418697
1,4.81743,6.9407,2.47506,-0.811852,-1.90589,-0.458773,-25.0654,-63.9083,-1.83628
1,5.16458,6.74071,1.63421,-1.02086,-1.68952,-0.994314,-20.5289,-65.7835,-3.41292
1,4.86226,6.9324,1.59055,-0.842075,-1.46851,-1.69928,-11.699,-67.3244,-8.04407
1,4.92231,7.95047,0.933725,-0.517791,-1.34713,-1.93011,0.995483,-67.9352,-9.35332
1,4.09802,10.7331,1.64325,-0.56045,-1.16692,-1.73851,11.5771,-66.4638,-10.7317
1,3.14198,10.1414,2.51614,-0.764668,-0.980399,-1.27808,22.2313,-63.4435,-14.4087
1,2.3538,11.6161,1.26776,0.113978,-0.032924,-0.665308,27.4916,-60.9219,-14.2103
1,1.8156,10.1885,2.38065,0.329229,0.188812,-0.137268,30.8302,-58.8183,-15.1517
1,1.1715,10.0135,3.44924,0.481835,0.280908,0.339811,30.1588,-58.2325,-15.3692
1,1.36053,9.96441,2.37459,0.566677,0.363178,0.507352,28.5386,-61.1196,-12.0256
1,0.926584,9.51834,3.02388,0.182918,0.508894,0.397581,24.4391,-62.3192,-10.2557
1,1.27614,9.28108,2.26017,-0.23056,0.557974,0.229988,24.1199,-63.9476,-9.11226
1,1.71677,9.3501,1.88166,0.411484,0.372538,0.191443,22.2589,-63.6447,-7.35176
1,1.76417,10.3369,1.95602,-0.721033,0.457462,0.294705,21.4932,-64.8106,-6.31399
1,1.89657,8.29569,2.92707,-0.02743,0.765534,0.677194,18.3558,-65.1657,-6.86053
1,2.85414,8.21587,3.32656,0.473736,0.916047,0.659353,13.5906,-66.5473,-4.85346
1,2.42605,9.36191,3.81661,0.141136,0.585042,0.245743,10.9148,-67.5938,-4.48691
1,1.82981,8.22275,3.19573,0.254163,0.416699,-0.014743,10.4167,-66.8765,-7.25096
1,2.30362,7.88349,3.85825,-0.129292,0.265982,-0.018768,10.7791,-67.352,-5.75577
1,2.56546,8.44886,3.66783,0.199727,-0.003779,-0.094205,11.8064,-67.3175,-4.60987
1,2.21573,8.4112,3.39331,-0.257741,0.058778,-0.050531,12.4944,-67.8059,-3.58146
1,2.18809,9.09574,3.54453,0.074123,-0.029688,-0.074121,13.49,-66.6577,-4.27486
1,2.29557,9.01765,3.39246,0.236587,0.015603,-0.082235,13.6166,-66.8931,-3.46874
1,2.00156,8.49185,3.73621,-0.59053,-0.020996,-0.061631,13.8134,-67.6512,-4.63646
1,2.06376,8.86663,3.27403,0.346504,-0.065863,-0.074238,14.9397,-66.8504,-4.29354
1,1.94343,9.39598,2.96255,0.152281,-0.087283,0.000245,15.3234,-66.6862,-1.86586
1,2.01794,9.24363,2.96418,0.08231,0.021104,-0.027252,14.9838,-67.7546,-1.87349
1,1.95281,8.0728,3.50597,-0.293058,-0.010728,-0.061592,15.2675,-66.8649,-4.64463
1,2.05626,9.31922,2.9645,0.162455,-0.051014,0.004891,15.9788,-67.2607,-2.4582
1,2.27471,9.27752,2.73698,0.107719,-0.014148,0.012051,15.3562,-67.0369,-0.134086
2,2.20074,9.12702,2.81336,-0.059541,0.02934,0.027982,14.8961,-67.5468,-0.712956
2,2.05923,8.03231,3.31527,-0.433398,0.018251,-0.013189,14.3883,-66.9318,-3.94091
2,1.98818,8.86722,3.2729,0.124814,-0.024281,-0.002258,15.1894,-66.5548,-3.0202
2,2.21787,8.52536,3.43144,-0.303047,-0.05113,-0.034617,15.6087,-66.4524,-4.41264
2,2.13051,9.12894,2.96625,0.267546,-0.024152,-0.027965,14.6472,-66.6427,-2.20483
2,1.87238,9.85216,2.99843,-0.291538,-0.016504,0.060239,15.9917,-66.9425,-1.87628
2,1.92382,9.32508,3.50132,-0.364284,-0.159368,0.321232,13.5891,-66.8736,-4.85696
2,2.48141,8.32393,2.35842,-0.184895,0.233204,0.370507,9.46632,-66.6381,-4.57575
2,3.2749,8.74415,3.36956,-0.319913,0.502115,0.172704,8.35013,-67.2278,-4.4536
2,3.08293,8.75462,4.36732,-0.051667,0.335283,0.108152,7.99422,-67.8482,-5.38204
2,2.6611,8.45331,4.24656,-0.105796,0.257482,0.051455,7.51221,-68.1244,-7.11542
2,2.69595,8.41441,4.17024,-0.085781,0.104198,-0.000026,7.62067,-67.8013,-7.34464
2,2.53329,8.29908,3.86029,-0.082593,0.039965,-0.02629,7.7319,-67.371,-7.457
2,2.7635,8.60117,3.90121,-0.054649,-0.022398,0.028883,8.07683,-68.1615,-6.7751
2,2.7758,8.64213,4.24764,-0.174536,-0.03021,0.004503,7.4918,-67.5643,-8.26644
2,2.65815,8.60406,4.13055,-0.139573,-0.008307,-0.01188,7.59222,-67.9994,-8.73519
2,2.31618,8.15175,4.16544,0.4359,-0.045767,-0.069915,7.49359,-67.6747,-8.15192
2,3.20831,9.51421,4.55908,-0.044443,-0.667336,-0.043611,7.88464,-67.4066,-5.37602
2,3.45416,7.4245,4.45435,-1.04497,-0.454563,-0.387391,8.04476,-66.4294,-14.3942
2,3.16155,7.98758,3.52437,-0.787669,0.053579,-0.291587,10.62,-64.7662,-19.9607
2,2.07966,8.20846,6.04758,-0.314301,0.326963,0.035934,10.3133,-62.9481,-24.5667
2,2.14865,7.21178,4.97433,-0.348363,0.69522,0.278002,11.5942,-63.0938,-27.4762
2,1.31986,7.83457,5.99898,1.08665,0.096935,-0.042604,13.0152,-63.2295,-23.3277
2,1.65409,7.56536,5.88943,0.279562,-0.326388,-0.107755,12.7238,-65.3142,-20.6851
2,2.1253,7.17782,5.39746,-0.37494,-0.278905,-0.24011,13.6426,-64.6206,-19.5308
2,2.47099,8.72936,5.24345,0.467614,-0.288445,-0.065636,13.8985,-64.9841,-17.8018
2,2.64372,8.07023,3.82423,0.546292,-0.145281,0.040285,13.8422,-65.4532,-14.9129
2,2.30913,8.9172,4.89401,-0.062163,0.17499,0.124565,12.7477,-66.8222,-13.5264
2,1.94836,8.50782,5.4673,-0.465961,0.064051,0.000398,13.0084,-64.9341,-17.6753
2,1.9425,7.67316,5.47002,-0.056905,0.199816,0.021821,13.1332,-65.059,-16.9837
2,2.36806,8.31626,5.62818,0.186974,0.033898,0.005445,13.4284,-65.1596,-18.9555
2,2.09498,8.05105,5.43255,-0.166701,0.005205,0.040009,13.0967,-64.4876,-18.9445
2,2.09337,8.39149,5.31591,-0.138954,-0.031033,0.012462,13.5274,-64.3933,-19.7585
2,2.37128,7.82472,5.82232,-0.473553,-0.017651,-0.015708,13.4782,-63.5946,-22.4111
2,2.20614,7.41556,6.59098,0.404364,0.062031,-0.142886,14.5707,-64.1885,-23.4716
2,2.625,9.19314,6.32184,0.030724,-0.149946,0.049277,14.265,-63.8622,-22.0758
2,3.42618,7.74,5.76143,-0.764201,0.21829,0.262188,13.7335,-62.903,-26.5728
2,2.76208,4.71951,6.83932,-1.37897,1.41669,0.501745,12.4127,-59.7102,-31.9625
2,1.56108,6.09432,6.77821,-0.591251,1.23621,0.488659,14.2857,-59.9125,-33.1434
2,0.215377,5.35108,7.33787,-0.09987,1.31792,0.618876,15.0692,-58.8683,-33.2569
2,0.057526,5.72929,7.06482,0.596328,0.87995,0.516901,15.17,-61.4495,-27.6152
2,-0.855889,8.04488,6.38904,1.73828,0.818987,0.75713,12.888,-65.3579,-18.0257
2,-1.52658,8.1466,4.45428,0.545825,0.974852,0.743245,9.06791,-67.0101,-7.69987
2,-1.67263,6.78564,4.88004,0.224702,0.88939,0.25081,5.44079,-68.0358,-4.66044
2,-1.11579,8.07619,5.42285,-0.028015,0.56517,0.089978,5.27358,-67.8442,-1.87897
2,-1.57889,8.22876,5.1075,-0.140075,0.361006,0.066883,3.98105,-68.2358,0.56191
2,-1.80511,9.06383,4.94735,0.221978,0.255329,-0.143206,5.12975,-67.56,2.06051
2,-1.81092,9.31771,3.63783,0.066433,0.06052,0.136755,5.03929,-67.4594,3.10419
2,-0.298786,8.43511,3.8559,0.222458,0.081562,0.432767,2.60198,-67.6567,4.05581
2,-0.415872,7.1474,4.01244,0.968639,-0.013804,0.139454,0.220263,-67.2385,7.67518
2,-0.442811,7.62321,2.04757,0.764664,-0.202701,-0.207725,1.03034,-65.0853,14.2856
2,0.730335,8.36226,0.869544,0.265146,0.00611,-0.200823,2.77637,-63.815,17.6355
2,-1.79152,10.0605,1.8652,0.194635,0.376068,-0.114598,2.94956,-62.883,20.5368
2,-2.33214,9.42761,2.74445,0.013757,0.152556,0.201708,0.945051,-63.5331,20.8999
2,-1.2292,8.84306,1.99319,-0.085364,0.036149,-0.011408,0.959448,-62.8885,21.4853
2,-1.27421,9.14452,1.72209,-0.340612,0.193919,0.109841,-0.090277,-62.7981,19.1837
2,-1.93006,7.67886,2.71788,-1.02661,0.337198,0.133918,-1.28165,-63.7711,15.5993
2,-1.06397,9.95349,3.262,-0.481778,0.231458,0.375765,-4.83866,-65.1378,10.9962
2,-0.162858,7.7863,3.55222,-0.559655,0.258098,0.42073,-7.51058,-65.1324,5.7033
2,-0.414629,7.76344,5.01105,-0.357625,0.326724,0.114742,-10.5329,-65.5331,-0.284295
2,-0.640116,8.00251,6.08451,-0.529571,0.040871,0.109118,-11.3001,-65.3159,-5.2495
2,-0.662589,8.41347,5.35153,0.030596,0.08816,0.011004,-12.1895,-64.6116,-5.23172
2,-1.03593,8.11455,5.53938,0.493086,-0.093214,-0.068193,-12.3667,-65.6134,-2.69446
2,-0.606204,9.42085,3.50158,1.41912,-0.608159,-0.137063,-10.5244,-65.3933,5.73501
2,0.473709,10.3075,1.78284,1.05836,-0.187014,-0.190849,-7.91862,-64.9879,13.2319
2,-0.891949,5.95286,5.77976,-1.95558,0.375413,-0.247151,-7.12911,-65.7672,2.56742
2,-1.06409,7.96577,5.84736,-1.55317,0.413832,-0.683522,-3.52564,-66.7256,-6.85821
2,-2.35942,6.9224,6.83215,-1.31415,0.418467,-0.668552,1.33696,-66.25,-15.0098
2,-2.8841,5.97101,6.05775,-0.78676,0.251603,-0.238389,4.08361,-65.0721,-17.4588
2,-3.35805,5.4587,7.74583,-0.336603,0.541751,0.075165,5.72861,-64.8215,-18.9795
2,-2.99836,6.66313,6.9774,0.022498,-0.207093,0.19439,3.96829,-65.3903,-17.5767
2,-2.85632,7.83372,6.47525,0.794775,-0.090735,-0.140212,3.67711,-65.4017,-15.3746
2,-3.49924,5.86919,6.85712,0.404977,0.120821,-0.134295,5.28621,-66.1804,-12.8554
2,-3.1114,7.2224,5.78072,0.047738,-0.088953,0.066509,5.66385,-66.3393,-10.6626
2,-3.32691,7.68144,6.00686,0.22692,-0.095197,-0.06087,5.1602,-66.0179,-7.99161
2,-3.03341,7.37391,5.81986,-0.062782,-0.171188,0.006426,5.70324,-66.258,-8.69479
2,-2.78146,7.86105,5.36014,0.102621,-0.226988,-0.029982,4.72772,-66.0018,-7.29211
2,-3.01271,5.89231,5.63273,-0.322958,-0.298679,-0.172386,4.36561,-65.963,-8.67629
2,-3.2687,6.91905,5.66392,-0.462256,-0.328024,-0.206905,7.33568,-65.2347,-11.017
2,-3.09314,3.74273,7.02432,-1.1299,-0.604919,-0.357423,8.2429,-64.3513,-16.11
2,-4.55889,6.92763,5.49062,2.29315,-1.22592,-1.01127,12.6109,-65.9974,-9.34974
2,-3.47631,8.00436,3.80976,1.84586,-1.23223,-0.894482,19.3769,-65.1992,-0.391783
2,-3.39013,7.68391,2.00322,1.96787,-1.15658,-0.897967,25.9228,-63.19,8.46601
2,-3.26289,9.27715,2.07673,0.977969,-1.37011,-0.73145,32.6825,-57.695,16.0859
2,-3.56677,7.34761,2.42507,1.3993,-2.04771,-1.69539,41.6748,-53.6038,12.7866
2,-4.70204,10.3002,0.666173,1.95724,-2.27731,-1.88519,54.2451,-40.9586,13.5891
2,-4.1694,9.03749,-0.052849,1.8193,-1.77696,-1.09875,63.2467,-29.2353,9.0989
2,-3.75442,8.30476,-1.00635,1.05953,-1.13358,-0.518028,65.8791,-21.065,4.99059
2,-3.82784,7.47269,-0.773714,0.372986,-0.573386,0.002476,67.7392,-17.0023,2.23558
2,-4.484,8.05206,-0.208187,-0.015466,-0.074536,0.653574,68.8312,-17.7049,1.17395
2,-6.66627,9.48242,0.831946,-0.049605,0.469178,0.709953,70.6111,-20.4237,1.47144
2,-6.31691,10.4766,1.98845,-0.510183,1.0108,0.691341,70.6014,-23.7631,7.33773
2,-4.77286,9.3271,2.09243,-0.264182,0.874975,0.52305,69.6547,-27.7832,11.1243
2,-4.43599,10.3841,1.78601,-0.378116,0.364187,0.151615,69.1779,-28.1355,15.2922
2,-4.67752,10.6191,2.3974,-0.124301,-0.141531,0.359202,69.0135,-30.165,13.0733
2,-3.07795,9.27469,1.96404,-0.648946,-0.353207,0.537704,66.1004,-35.1537,7.96087
2,-3.03133,9.20086,2.2344,-0.568158,-0.236322,0.11972,63.8871,-36.4923,3.5741
2,-2.91028,8.83296,3.623,-0.549586,-0.139175,-0.21699,63.6073,-34.8025,0.355119
2,-1.63861,8.33717,4.45196,-0.377352,-0.206862,0.155751,61.7877,-33.256,-1.69049
2,-1.18674,8.29539,4.42038,-0.009652,-0.27165,0.298842,60.1661,-34.2145,-4.45974
2,-0.857602,8.25214,4.11756,0.196703,-0.240828,0.493884,57.9943,-36.019,-6.65316
2,-0.760287,8.62596,3.57893,0.368462,-0.208503,0.524746,54.408,-40.4931,-6.42885
